1,7345,Razonamiento Numerico,RN,Piloto,D,,,,,,,,,78,,,,,,,,,,,
1,7365,Razonamiento Numerico,RN,Piloto,C,,,,,,,,,79,,,,,,,,,,,
1,7517,Razonamiento Numerico,RN,Piloto,C,,,,,,,,,80,,,,,,,,,,,
1,7283,Razonamiento Analitico,RA,Piloto,A,,,,,,,,,117,,,,,,,,,,,
1,7428,Razonamiento Analitico,RA,Piloto,A,,,,,,,,,118,,,,,,,,,,,
1,7225,Razonamiento Analitico,RA,Piloto,B,,,,,,,,,119,,,,,,,,,,,
1,7088,Razonamiento Analitico,RA,Piloto,C,,,,,,,,,120,,,,,,,,,,,
1,7062,Razonamiento Verbal,RV,Piloto,A,,,,,,,,37,,,,,,,,,,,,
1,7611,Razonamiento Verbal,RV,Piloto,B,,,,,,,,38,,,,,,,,,,,,
1,7612,Razonamiento Verbal,RV,Piloto,C,,,,,,,,39,,,,,,,,,,,,
1,7323,Razonamiento Verbal,RV,Piloto,D,,,,,,,,40,,,,,,,,,,,,
1,7565,Razonamiento Numerico,RN,Piloto,B,,,,,,,,77,,,,,,,,,,,,
1,7338,Razonamiento Numerico,RN,Piloto,D,,,,,,,,78,,,,,,,,,,,,
1,7507,Razonamiento Numerico,RN,Piloto,D,,,,,,,,79,,,,,,,,,,,,
1,7587,Razonamiento Numerico,RN,Piloto,A,,,,,,,,80,,,,,,,,,,,,
1,7256,Razonamiento Analitico,RA,Piloto,A,,,,,,,,117,,,,,,,,,,,,
1,7233,Razonamiento Analitico,RA,Piloto,D,,,,,,,,118,,,,,,,,,,,,
1,7224,Razonamiento Analitico,RA,Piloto,A,,,,,,,,119,,,,,,,,,,,,
1,7021,Razonamiento Analitico,RA,Piloto,B,,,,,,,,120,,,,,,,,,,,,
1,7036,Razonamiento Verbal,RV,Piloto,B,,,,,,,37,,,,,,,,,,,,,
1,7427,Razonamiento Verbal,RV,Piloto,B,,,,,,,38,,,,,,,,,,,,,
1,7438,Razonamiento Verbal,RV,Piloto,C,,,,,,,39,,,,,,,,,,,,,
1,7615,Razonamiento Verbal,RV,Piloto,B,,,,,,,40,,,,,,,,,,,,,
1,7447,Razonamiento Numerico,RN,Piloto,A,,,,,,,77,,,,,,,,,,,,,
1,7516,Razonamiento Numerico,RN,Piloto,C,,,,,,,78,,,,,,,,,,,,,
1,7402,Razonamiento Numerico,RN,Piloto,B,,,,,,,79,,,,,,,,,,,,,
1,7542,Razonamiento Numerico,RN,Piloto,C,,,,,,,80,,,,,,,,,,,,,
1,7250,Razonamiento Analitico,RA,Piloto,B,,,,,,,117,,,,,,,,,,,,,
1,7200,Razonamiento Analitico,RA,Piloto,B,,,,,,,118,,,,,,,,,,,,,
1,7215,Razonamiento Analitico,RA,Piloto,B,,,,,,,119,,,,,,,,,,,,,
1,7229,Razonamiento Analitico,RA,Piloto,C,,,,,,,120,,,,,,,,,,,,,
1,7423,Razonamiento Verbal,RV,Piloto,C,,,,,,37,,,,,,,,,,,,,,
1,7607,Razonamiento Verbal,RV,Piloto,A,,,,,,38,,,,,,,,,,,,,,
1,7312,Razonamiento Verbal,RV,Piloto,C,,,,,,39,,,,,,,,,,,,,,
1,7598,Razonamiento Verbal,RV,Piloto,C,,,,,,40,,,,,,,,,,,,,,
1,7515,Razonamiento Numerico,RN,Piloto,C,,,,,,77,,,,,,,,,,,,,,
1,7396,Razonamiento Numerico,RN,Piloto,B,,,,,,78,,,,,,,,,,,,,,
1,7537,Razonamiento Numerico,RN,Piloto,D,,,,,,79,,,,,,,,,,,,,,
1,7589,Razonamiento Numerico,RN,Piloto,B,,,,,,80,,,,,,,,,,,,,,
1,7066,Razonamiento Analitico,RA,Piloto,C,,,,,,117,,,,,,,,,,,,,,
1,7122,Razonamiento Analitico,RA,Piloto,B,,,,,,118,,,,,,,,,,,,,,
1,7212,Razonamiento Analitico,RA,Piloto,D,,,,,,119,,,,,,,,,,,,,,
1,7138,Razonamiento Analitico,RA,Piloto,D,,,,,,120,,,,,,,,,,,,,,
1,7417,Razonamiento Verbal,RV,Piloto,C,,,,,37,,,,,,,,,,,,,,,
1,7310,Razonamiento Verbal,RV,Piloto,C,,,,,38,,,,,,,,,,,,,,,
1,7606,Razonamiento Verbal,RV,Piloto,A,,,,,39,,,,,,,,,,,,,,,
1,7306,Razonamiento Verbal,RV,Piloto,C,,,,,40,,,,,,,,,,,,,,,
1,7409,Razonamiento Numerico,RN,Piloto,C,,,,,77,,,,,,,,,,,,,,,
1,7424,Razonamiento Numerico,RN,Piloto,C,,,,,78,,,,,,,,,,,,,,,
1,7381,Razonamiento Numerico,RN,Piloto,B,,,,,79,,,,,,,,,,,,,,,
1,7520,Razonamiento Numerico,RN,Piloto,A,,,,,80,,,,,,,,,,,,,,,
1,7480,Razonamiento Analitico,RA,Piloto,C,,,,,117,,,,,,,,,,,,,,,
1,7206,Razonamiento Analitico,RA,Piloto,C,,,,,118,,,,,,,,,,,,,,,
1,7130,Razonamiento Analitico,RA,Piloto,C,,,,,119,,,,,,,,,,,,,,,
1,7579,Razonamiento Analitico,RA,Piloto,C,,,,,120,,,,,,,,,,,,,,,
1,7413,Razonamiento Verbal,RV,Piloto,B,,,,37,,,,,,,,,,,,,,,,
1,7181,Razonamiento Verbal,RV,Piloto,C,,,,38,,,,,,,,,,,,,,,,
1,7190,Razonamiento Verbal,RV,Piloto,A,,,,39,,,,,,,,,,,,,,,,
1,7188,Razonamiento Verbal,RV,Piloto,B,,,,40,,,,,,,,,,,,,,,,
1,7375,Razonamiento Numerico,RN,Piloto,B,,,,77,,,,,,,,,,,,,,,,
1,7416,Razonamiento Numerico,RN,Piloto,A,,,,78,,,,,,,,,,,,,,,,
1,7353,Razonamiento Numerico,RN,Piloto,B,,,,79,,,,,,,,,,,,,,,,
1,7527,Razonamiento Numerico,RN,Piloto,C,,,,80,,,,,,,,,,,,,,,,
1,7069,Razonamiento Analitico,RA,Piloto,C,,,,117,,,,,,,,,,,,,,,,
1,7139,Razonamiento Analitico,RA,Piloto,D,,,,118,,,,,,,,,,,,,,,,
1,7091,Razonamiento Analitico,RA,Piloto,C,,,,119,,,,,,,,,,,,,,,,
1,7281,Razonamiento Analitico,RA,Piloto,B,,,,120,,,,,,,,,,,,,,,,
1,7303,Razonamiento Verbal,RV,Piloto,C,,,37,,,,,,,,,,,,,,,,,
1,7175,Razonamiento Verbal,RV,Piloto,B,,,38,,,,,,,,,,,,,,,,,
1,7193,Razonamiento Verbal,RV,Piloto,A,,,39,,,,,,,,,,,,,,,,,
1,7182,Razonamiento Verbal,RV,Piloto,C,,,40,,,,,,,,,,,,,,,,,
1,7359,Razonamiento Numerico,RN,Piloto,A,,,77,,,,,,,,,,,,,,,,,
1,7395,Razonamiento Numerico,RN,Piloto,A,,,78,,,,,,,,,,,,,,,,,
1,7500,Razonamiento Numerico,RN,Piloto,B,,,79,,,,,,,,,,,,,,,,,
1,7434,Razonamiento Numerico,RN,Piloto,B,,,80,,,,,,,,,,,,,,,,,
1,7218,Razonamiento Analitico,RA,Piloto,A,,,117,,,,,,,,,,,,,,,,,
1,7017,Razonamiento Analitico,RA,Piloto,C,,,118,,,,,,,,,,,,,,,,,
1,7084,Razonamiento Analitico,RA,Piloto,B,,,119,,,,,,,,,,,,,,,,,
1,7079,Razonamiento Analitico,RA,Piloto,A,,,120,,,,,,,,,,,,,,,,,
1,7159,Razonamiento Verbal,RV,Piloto,C,,37,,,,,,,,,,,,,,,,,,
1,7299,Razonamiento Verbal,RV,Piloto,C,,38,,,,,,,,,,,,,,,,,,
1,7183,Razonamiento Verbal,RV,Piloto,D,,39,,,,,,,,,,,,,,,,,,
1,7167,Razonamiento Verbal,RV,Piloto,A,,40,,,,,,,,,,,,,,,,,,
1,7265,Razonamiento Numerico,RN,Piloto,A,,77,,,,,,,,,,,,,,,,,,
1,7548,Razonamiento Numerico,RN,Piloto,B,,78,,,,,,,,,,,,,,,,,,
1,7433,Razonamiento Numerico,RN,Piloto,A,,79,,,,,,,,,,,,,,,,,,
1,7383,Razonamiento Numerico,RN,Piloto,A,,80,,,,,,,,,,,,,,,,,,
1,7099,Razonamiento Analitico,RA,Piloto,B,,117,,,,,,,,,,,,,,,,,,
1,7412,Razonamiento Analitico,RA,Piloto,B,,118,,,,,,,,,,,,,,,,,,
1,7025,Razonamiento Analitico,RA,Piloto,B,,119,,,,,,,,,,,,,,,,,,
1,7073,Razonamiento Analitico,RA,Piloto,B,,120,,,,,,,,,,,,,,,,,,
1,7576,Razonamiento Verbal,RV,Piloto,A,37,,,,,,,,,,,,,,,,,,,
1,7184,Razonamiento Verbal,RV,Piloto,A,38,,,,,,,,,,,,,,,,,,,
1,7041,Razonamiento Verbal,RV,Piloto,C,39,,,,,,,,,,,,,,,,,,,
1,7165,Razonamiento Verbal,RV,Piloto,D,40,,,,,,,,,,,,,,,,,,,
1,7344,Razonamiento Numerico,RN,Piloto,B,77,,,,,,,,,,,,,,,,,,,
1,7535,Razonamiento Numerico,RN,Piloto,A,78,,,,,,,,,,,,,,,,,,,
1,7407,Razonamiento Numerico,RN,Piloto,B,79,,,,,,,,,,,,,,,,,,,
1,7382,Razonamiento Numerico,RN,Piloto,C,80,,,,,,,,,,,,,,,,,,,
1,7086,Razonamiento Analitico,RA,Piloto,C,117,,,,,,,,,,,,,,,,,,,
1,7280,Razonamiento Analitico,RA,Piloto,A,118,,,,,,,,,,,,,,,,,,,
1,7016,Razonamiento Analitico,RA,Piloto,C,119,,,,,,,,,,,,,,,,,,,
1,7569,Razonamiento Analitico,RA,Piloto,B,120,,,,,,,,,,,,,,,,,,,
